memberId,eventId,rsvpRating
9593855,pgblklyvjbxb,1
185985746,wtcvjlyvpbfb,1
13998446,dhvjdlyvjbjc,1
203277218,229420563,1
14038625,dqvqfjyvnbvb,1
201694585,229972269,1
63209552,lnrqjlyvlbvb,1
114469702,lffxjlyvqblb,1
173133962,dknxqkyvkbpc,1
83971592,dpdpggyvmbrb,1
155717242,229869592,1
200042196,lxhpslyvhbzb,1
193465245,226907628,1
24746002,jbhfhlyvhbpb,1
200234855,230135998,1
182970855,230417766,1
182869169,tnntllyvqbbc,1
199437127,230005135,1
55659552,qzqdllywcbkb,1
199721237,230107192,1
187400536,zkvmrlywcblb,1
111904442,fsbvjlyvhbnc,1
193185638,228095128,1
8676178,rbwjrlyvlbjc,1
182672962,lxxnllyvnbqb,1
195937781,tpvqqlyvnbzb,1
138519782,229411902,1
2858680,qbwjgfywfbpb,1
186096760,229868786,1
182578073,sjlpklywdbvb,1
14628117,164579302,1
9961724,xgrsmlywcbgc,1
196739893,230301515,1
201191010,230462055,1
46522882,229764363,1
8867745,qhfkzhywgbpb,1
8867745,qhfkzhyvjbsb,1
62948382,228511968,1
100528462,dpmshlyvhbfc,1
3624800,dbbrrgyvlbcb,1
162771722,ttbwglyvgbgc,1
133034962,229793468,1
203084689,230464251,0
30043122,lpzmnlyvnbkb,1
186807764,qztwglyvgbkc,1
8082574,xvwbqyvhbgc,1
191051696,229488319,1
8397759,230117830,1
115067642,230298778,1
13772648,jtwlrlyvjbhc,1
65029792,slmshlywfbkc,1
97237072,229868786,1
7950922,qthdvjyvmbxb,1
11711980,zhldnlyvnbmc,1
9420674,czqknlyvqbwb,1
160371542,lkbtflywfbrb,1
101259902,229568250,1
12478286,jtnpflyvhbmb,1
45915252,230014834,1
54356422,gkmxnlyvgbfc,1
175301152,230343653,1
199102282,vrthrlyvhbcc,1
76224792,dfsgxkyvhbmc,1
102870222,230403799,1
184201838,228218433,1
152553932,230511292,1
70532432,230405225,0
201859080,fnxvrlywfbkc,1
203436397,230288248,1
173668392,230020558,1
3624800,qbjxskyvhbgb,1
11145701,qqtlskywcbqb,1
166495812,fkpcrlyvjbpb,1
12161988,229675656,1
8935020,lkkgslyvnbsb,1
74300972,227814372,1
155695042,230498878,1
9936466,xbllhlyvqbcc,1
7273090,zkvmrlyvjbzb,1
10017349,dngbslyvjbfc,1
198625519,229351512,1
79091812,tspfnlywgbjb,1
147547122,qzqdllyvlbjb,1
12742062,229961935,1
76795792,zsczrlyvgbhc,1
28409322,nkgqhlywfbfb,1
182503568,qrwpjlyvpbsb,1
10239731,pttsvyvjbhc,1
134994352,ngswmlyvlbvb,1
13200430,230473629,1
87454452,skfnplyvlbcb,1
203547600,cnsdllyvgbjc,1
185123383,230389594,1
14056034,dpmshlyvhbfc,1
150689912,dfwnnlywdbdb,1
47793692,bccmrlywcbmc,1
3021738,229553467,1
182638943,fqkfslyvlbhb,1
185386634,229812583,1
121245502,pbfvjlyvnbnc,1
185664033,228918044,1
194011069,229376890,1
13375714,jrbfllyvkbcc,1
13375714,jzsdllyvmblb,1
200382646,230154554,1
108642722,227814372,0
132097332,sbgwrlywfblb,1
182503568,gvwpjlyvgbmc,1
7496739,230548346,1
202608931,230303668,1
99030472,zkvmrlyvmbpb,1
11192463,jbkvnlyvhbcb,1
9166245,xxwgnlywdbzb,1
184390440,qpnlslyvpblb,1
4353235,229970181,1
3624800,vgcsllywfbxb,1
196776656,228095128,0
2517391,122008722,1
13390460,fpxrklyvnbnc,1
8857628,dgwpzdyvlbqb,1
132097332,dqfwrlyvqbfb,1
113522362,mwjcjlywfbjb,1
6627539,bjmhqlyvmbjb,1
150364422,zkvmrlywcbcb,1
129006852,dfwnnlywgbjb,1
48626822,230117830,1
114469702,cwssjlyvhbdb,1
202124065,229869592,1
98794052,230353224,1
8935020,dlmshlyvnbwb,1
13375714,qlnnmlywgbrb,1
14005004,zkzqllyvkbsb,1
201185482,228954461,1
182578073,sjlpklywcbzb,1
8940054,cfzvsyvjbkc,1
3624800,dmbrrgyvjbcb,1
101342582,230146482,0
35447412,230198071,1
13313393,qnmshlyvmbjc,1
171795702,vwfsrlyvhbnc,1
188701331,230379077,1
14185773,230142951,1
6858923,230294016,1
7378664,pttsvywfbxb,1
35050762,dpmshlyvlbdc,1
11208892,qkrmnlywfbtb,1
8230443,ppqqxyvmbrb,1
16556331,227814430,1
9688367,tgfnplyvjbkb,1
100530962,230202728,1
10532454,230557667,1
16357091,229733505,0
9936466,gfxrslyvjbqb,1
70014592,dcjlhkyvpbjc,1
7662127,xqjxglyvpbhc,1
7467083,pttsvyvnblb,1
182503568,qwdqmlyvnbkb,1
5785770,xfrmslyvjbtb,1
150447572,qfpgblyvjbcc,1
131762972,230398384,1
474790,qsgqqlyvkblc,1
11013860,230079647,1
79450912,vwwcslyvkbgb,1
11891587,230381294,1
158756512,229947466,1
196855108,229765358,1
11569212,nfncllyvkbfb,1
9936466,jfxrslyvkbpc,1
18009841,229440197,1
197043657,mtxkqlywcbwb,1
184731626,lcmtflyvlbdb,1
7949110,qskskhyvkbtb,1
192303831,228645061,1
12321386,dxsvwdyvmbwb,1
8969710,229815436,1
3484524,fkhdnywcbcb,1
137939162,229346241,1
8265177,lfbrmlyvhbjc,1
137583802,230298778,1
69356502,dqshslyvhbdb,1
184687344,229229022,1
128015262,djnjqkyvkbdb,1
170972032,229778502,1
47487352,229786849,1
2858680,dpxggfyvlbvb,1
148327762,230325331,1
40393162,qgdqkkywcblc,1
77742732,fqkzqlywcbnc,1
189097950,230135998,1
111904442,fsbvjlyvjbjb,1
8676178,rbwjrlywdbfb,1
189138291,txddslyvkbhc,1
201586794,230367697,1
188467563,jghrjlywcbvb,1
182503568,ltrqjlyvqbmb,1
184524499,229823416,1
86247072,qfwbngyvpbjc,1
7502485,tnlrllyvkbcb,1
5520020,230045699,1
147547122,qzqdllyvjbgb,1
182763212,hhwmslyvjbmb,1
175611382,mwhfhlywfbkb,1
9782546,230317120,0
20734451,230298778,1
184553856,xjllslywfbpc,1
197179811,230192491,1
201992292,229719584,1
128609482,230494257,1
5097692,qwdqmlywcbkc,1
100530962,bstmqlyvmbtb,1
8188650,hhwmslyvhbhb,1
10017349,tslpmlyvpbdc,1
499463,grgfllyvgbdc,1
7949110,drvtkhywcbdc,1
11711980,bmldnlyvnbxb,1
195664258,mjcjrlyvkblc,1
150364422,zkvmrlyvlbsb,1
8935020,clkgslyvmbdb,1
63209552,fsbvjlyvjbkc,1
11821591,229788367,1
104398282,230138433,1
88400692,hlmfllywcbgb,1
126015972,xwzwclyvhbzb,1
183452625,jzsmrlyvnbdc,1
13380930,228073433,0
13738523,230142951,1
154121962,smxgrlyvmbdc,1
8337938,vcfdrlyvlbcc,1
63209552,qrwpjlyvqbqb,1
71555482,thlqnlywfbsb,1
195385417,vmmshlyvgbhc,0
29254182,230343493,1
13147108,kdpjrlyvpblb,1
203768597,230143703,1
102074472,tcxmrlyvkbwb,1
5520020,230198730,1
191825092,cjkxklyvhblc,1
121245502,mdgbhlyvlbjb,1
29283852,njjrrlyvpbfc,1
7949110,drvtkhywfbjc,1
184174927,dvmjnlyvmblb,1
119724182,rdtpglyvqblb,1
8368121,djwbwhyvmbzb,1
5520020,230317335,1
183892437,230550359,1
198377746,cnlqslywdbdb,1
19018041,zmbfllyvpbfb,1
8940054,qrtjhcyvlbcc,1
150689912,dfwnnlyvjbfc,1
10017349,csfvnlyvqbrb,1
8453546,228279843,1
31935312,xdftklyvpbgb,1
9883720,qqtlskyvnbrb,1
13020087,jchmklyvgbnc,1
14269823,191403702,1
