memberId,memberLat,memberLon,eventId,eventTime,eventYesRSVPCount,groupId,venueId,venueLat,venueLon,rsvpTime,rsvpResponse,rsvpRating,eventDay,eventPeriod
47156962,37.76,-122.48,qxwrcfyvmbbc,1474426800000,2,4330022,8609102,37.75539779663086,-122.41943359375,1357427912000,yes,1,TUESDAY,EVENING
9438898,37.78,-122.42,qfzwvdyvkbqb,1468371600000,3,1074311,551394,37.77931213378906,-122.39531707763672,1460405832000,yes,1,TUESDAY,EVENING
21727361,37.78,-122.49,229561009,1463101200000,120,18802240,20384242,37.77711868286133,-122.41963958740234,1457900363000,yes,1,THURSDAY,EVENING
57811282,37.78,-122.44,cfhtqlyvgbjc,1461691800000,1,8154842,737909,37.769039154052734,-122.4835205078125,1461042061000,yes,1,TUESDAY,DAY
2963626,37.76,-122.48,223668878,1461285000000,446,18712511,24317413,37.78749465942383,-122.3965301513672,1460844212000,yes,1,THURSDAY,EVENING
93408402,40.72,-74.0,229942111,1462237200000,47,18383094,23598895,37.7873649597168,-122.3965072631836,1460869806000,yes,1,MONDAY,EVENING
78659992,37.78,-122.49,220826782,1461382200000,103,5817262,724783,37.79803466796875,-122.40544128417969,1425153255000,yes,1,FRIDAY,EVENING
14527503,37.78,-122.42,gzblslyvhbqb,1463112000000,13,4202882,22355682,37.78752136230469,-122.40985870361328,1460425643000,yes,1,THURSDAY,EVENING
101079092,39.53,-119.81,zpdphlyvnblb,1475980200000,2,18240943,23789118,37.760250091552734,-122.41871643066406,1444655045000,yes,1,SATURDAY,EVENING
198487802,37.79,-122.42,230250240,1463939100000,2,4218012,21323612,37.80140686035156,-122.44779205322266,1460572141000,no,0,SUNDAY,DAY
16472591,37.54,-122.03,qmhnslyvkbtb,1468630800000,23,2410392,22960922,37.78697967529297,-122.4115982055664,1460748124000,yes,1,FRIDAY,EVENING
147422962,47.67,-122.38,229638199,1463619600000,4,19252879,20399132,37.783287048339844,-122.4084243774414,1458144851000,yes,1,WEDNESDAY,EVENING
153312662,37.77,-122.4,229851986,1461893400000,135,19569531,24212299,37.78291320800781,-122.39412689208984,1460397479000,yes,1,THURSDAY,EVENING
11568311,37.6,-122.49,mmbgslyvlbdb,1470189600000,1,19261433,24277981,37.76323318481445,-122.40467071533205,1459871185000,yes,1,TUESDAY,EVENING
183074719,37.84,-122.22,227814464,1462064400000,24,252744,968850,37.80834197998047,-122.26912689208984,1451867606000,no,0,SATURDAY,EVENING
13838651,45.5,-73.56,ddwkrlyvnblc,1477706400000,1,1583477,24197829,37.77492904663086,-122.41941833496094,1457726722000,yes,1,FRIDAY,EVENING
89458722,37.99,-122.04,229899301,1461808800000,50,16465302,24366350,37.78775405883789,-122.40401458740234,1460488090000,yes,1,WEDNESDAY,EVENING
13537721,37.78,-122.42,dqmtclyvnbjb,1475811000000,7,15192082,14843622,37.72537612915039,-122.39322662353516,1416888157000,yes,1,THURSDAY,EVENING
13150568,37.79,-122.42,229924239,1462046400000,22,19455898,8900362,37.78228759765625,-122.46370697021484,1459224145000,yes,1,SATURDAY,DAY
10776956,37.8,-122.44,229717183,1465005600000,19,13908882,10552752,37.766300201416016,-122.41746520996094,1460100783000,yes,1,FRIDAY,EVENING
8573602,37.78,-122.49,vjnhnyvnbvb,1476662400000,4,1512295,23527120,37.78285598754883,-122.46621704101562,1024081200000,yes,1,SUNDAY,EVENING
70904412,37.72,-122.48,gpwmslywdbmb,1486677600000,13,3393922,24235194,37.75076675415039,-122.47071838378906,1460679255000,yes,1,THURSDAY,DAY
