memberId,memberLat,memberLon,eventId,eventTime,eventYesRSVPCount,groupId,venueId,venueLat,venueLon,rsvpTime,rsvpResponse,rsvpRating,eventDay,eventPeriod
106601042,40.75,-73.99,fmmshlywcbvb,1484607600000,5,9519332,503466,40.752723693847656,-73.98307037353516,1434590000000,yes,1,MONDAY,EVENING
8108604,40.78,-73.95,230365359,1461362400000,52,1680805,406153,40.74001693725586,-73.99779510498047,1461271568000,yes,1,FRIDAY,EVENING
9961724,40.71,-73.95,xgrsmlyvjbcc,1466557200000,1,1709412,24238570,40.72270202636719,-73.95548248291016,1449516476000,yes,1,TUESDAY,EVENING
185405911,40.67,-73.9,hqjvrlyvmbdc,1474583400000,1,18868587,20478192,40.78986740112305,-73.95223999023438,1458834438000,yes,1,THURSDAY,EVENING
1326031,40.78,-73.96,ffmxklyvgbkc,1461796200000,116,1270359,18864822,40.759727478027344,-73.9852066040039,1460975440000,yes,1,WEDNESDAY,EVENING
9593855,40.72,-74.0,jqlcdlyvgbfc,1461463200000,1,1491103,959849,40.74105072021485,-73.99288177490234,1459738730000,yes,1,SATURDAY,EVENING
133071222,40.67,-73.94,230349157,1464220800000,24,17272462,18129272,40.73674011230469,-73.98957061767578,1460598540000,yes,1,WEDNESDAY,EVENING
190788705,40.71,-74.01,229346241,1463524200000,270,107592,7502862,40.744720458984375,-73.9850082397461,1461015471000,yes,1,TUESDAY,EVENING
83971592,40.7,-73.92,qmxvcgywcbpc,1485912600000,1,8798872,12154822,40.70582962036133,-73.92738342285156,1370459835000,yes,1,TUESDAY,EVENING
186774737,40.75,-73.99,fnmnslywfbcb,1488412800000,1,19842022,472925,40.7535400390625,-73.99246978759766,1460781077000,yes,1,WEDNESDAY,EVENING
142301792,40.74,-74.0,230374767,1461793500000,111,5347552,23813937,40.76219177246094,-73.97249603271484,1460679555000,yes,1,WEDNESDAY,DAY
12738269,40.66,-74.27,229963238,1462718700000,19,4390672,711322,41.10470962524414,-74.58171081542969,1460401054000,yes,1,SUNDAY,DAY
9537252,40.79,-73.98,ddlxrhyvgbjc,1461711600000,5,1454408,693957,40.67346954345703,-73.97051239013672,1460514233000,yes,1,TUESDAY,EVENING
64368002,40.74,-73.99,229490792,1462314600000,281,107592,7502862,40.744720458984375,-73.9850082397461,1459913228000,yes,1,TUESDAY,EVENING
5564943,40.58,-73.95,230251303,1462640400000,10,1192681,23336842,40.63999938964844,-73.9690170288086,1460599295000,yes,1,SATURDAY,DAY
12315662,40.72,-74.0,dpmshlyvqbzb,1482188400000,7,690992,503466,40.752723693847656,-73.98307037353516,1434590945000,yes,1,MONDAY,EVENING
